,tweet,label (KMeans),label (HAC)
8723,"79% masyarakat Indonesia masih percaya bahwa Presiden @jokowi beserta jajarannya mampu bawa Indonesia kluar dari Krisis akibat pandemi ini, Omnibus Law dan dukungan pemerintah thdp UMKM pun mendapat respon yg baek dr masyarakat.. Indonesia Mampu!    https://t.co/CbMOF36573",1,0
8724,@Penyuka_ombak @xdigeeembok @tempodotco  ga ada urusanya sama Pemrintah. Playing victim deh. Tanya sama si buset @BudiSetyarso  siapa yang mulai framing artis artis pendukung omnibus law itu buzzer pemerintah . Dua kali di spin Eeel ga malu tuh team IT luh di blejekin anak Bojonggede. Sampah!!!,1,0
8725,"@painfulseaexp yang merapat ke pemerintah itu serikat plat merah.  Said Iqbal dkk 'masuk angin' abis dijinakkan DPR, dia gak tau kalo omnibus law bukan masalah ketenagakerjaan aja tapi masalah lingkungan dan HAM juga.  ckckck",1,0
8726,Mau nolak dan gagalkan omnibus law atau mau ikut dalam tim dan berdebat yang disediakan pemerintah dan DPR RI ??  PIKIR,0,0
8727,"@bangjallal @willaaaad @dlhfks @BBCIndonesia Buzzer dan influencer untuk memaksakan agenda kepentingan pemerintah yg jelas2 ditolak rakyat, seperti omnibus law  Sampai Harus Pakai Buzzer, Ada Apa dengan Omnibus Law?  https://t.co/1oroLv0K95",0,0
8728,"Karenanya, omnibus law memberikan berbagai kemudahan berusaha dan/atau berinvestasi serta perlindungan hukum investasi melalui RUU Cipta Kerja yang sedang dibahas oleh Pemerintah dan DPR.   #NoISDS #StopISDS #NoMoreFTA  #SudahiFTA #RakyatMenggugat  #RebutEkonomiKita",1,0
8729,Pemerintah Indonesia tengah gencar membuat regulasi untuk penarikan investasi melalui penyederhanaan regulasi didalam Omnibus Law.  #NoISDS #StopISDS #NoMoreFTA  #SudahiFTA #RakyatMenggugat  #RebutEkonomiKita,1,0
8730,"@Fido_id_ @PeterUdayana @CakBambangelf @DivHumas_Polri Lah mereka peduli rakyat miskin itu bedanya, yg pasti mereka suarakan rakyat miskin, peduli lingkungan, omnibus law, lah model densi abu janda kan mereka bela pemerintah, gpp kalo pas pemerintah bener, kalo di kritik utk kebaikan rakyat why not, thx u udah bls di reply ku 😊",1,0
8731,"Ketika semua salah Jokowi.. Pemerintah daerah buat salah Jokowi salah.. Ketika aturan pemerintah daerah coba dipangkas dengan omnibus law, Jokowi juga salah.. Tp pemerintah daerah salah minta Jokowi turun tangan 😅😅 karepmu wae coek..",1,0
8732,Ngabisin 322 M buat bayar influencer?!  Pemerintah gak pd sama kebijakannya apa gimana sih wkwkwk etapi harus ya bayar influencer biar org2 pada ikut tersesat opininya seperti opini thdp  💫 Omnibus Law 💫,1,0
8733,"ELLY ROSITA SILABAN : RESESI DI DEPAN MATA, PEMERINTAH UTAMAKAN OMNIBUS LAW  https://t.co/lGloLkTH56",0,1
8734,Framing ini muncul bertepatan setelah ramai influencer yg turut mensosialisasikan RUU omnibus law yang berujung aksi persekusi dan bullying pd influencer. Jadi tak berlebihan rasanya kalau saya bilang ada yg kepanasan terhadap aksi pemerintah yg merekrut influencer.,1,0
8735,"Apa pendapat lu ttg RUU HIP, Omnibus Law RUU Cilaka, UU Minerba, pelemahan KPK, penegakkan hukum yg tumpul ke pendukung pemerintah tp tajam ke oposisi, stigma kepada Islam sebagai agama radikal dan intoleran  &amp; tuduhan bhw HTI mau ganti Pancasila? Adakah unsur kebiadaban disitu?",1,0
8736,@G4kNy3r4hBRO___ Kalau mau  ngelawan hoax jangan bikin hoax baru.   Kutipan cuitan acc @VICE_ID itu isinya ttg beberapa Influencer yang mengembalikan uang fee yg mereka terima dari pemerintah ke manajemen terkait proyek promo dukungan pembahasan Omnibus Law #RUUCiptaKerja  Jadi beda konteks bro😎,1,0
8737,"@nyoktviaa @tubirfess Tujuannya itu yg perlu ditanya, buat sosialisasi &amp; raise awareness apa buat menciptakan image baik netizen terhadap pemerintah &amp; membuat masyarakat setuju terhadap langkah pemerintah yg bermasalah seperti omnibus law",1,0
8738,@iiicantik @fangfangrizal @quahmieayam @mamaciaaa Tuh udh ada solusi dr pemerintah. RUU omnibus Law. Yg sasarannya emg mental buruh gpp dibayar brp aja asal kerja. Tanah air dijajah gpp asal punya slip gaji tiap bulan 😕,1,0
8739,@KentangKingdom Nah bisa jadi pemerintah minta Twitter sensor tagar omnibus bro  Padahal seharusnya pemerintah pd,0,1
8740,"Buat kalian, para pekerja, yang masih berpikir Omnibus Law-nya 'pemerintah' bisa ngebuat #IndonesiaButuhKerja coba pikir ulang dan baca lagi baik2 pasal per pasal dari RUU tersebut",1,0
8741,Sebenernya zara jkt cuma akal-akalan pemerintah aja supaya masyarakat lupa sama omnibus law,0,0
8742,RUU Omnibus Law Direkomendasikan untuk Dihentikan Pembahasannya.   Sebetulnya partai-partai dan pemerintah memperjuangkan aspirasi siapa sih...   Kok berbeda dengan kemauan rakyat.  https://t.co/StKku54xTI,1,0
8743,kasus zara cuma akal2an pemerintah biar gajadi protes omnibus law,0,1
8744,ini yg pada maki-maki si zara mending kawal tuh omnibus law sm jgn lupa kawal juga kinerja pemerintah,0,1
8745,"Dan mereka tetap berkilah tidak membayar para influencer utk mempromosikan Omnibus Law, hebat emang pemerintah kita",0,1
8746,"Zara update di grepe semua heboh, bilangnya pengaruh buruk.   Eh itu pemerintah lagi bikin rencana buat sah in Omnibus law pada diem diem bae orang2, itu bukan pengaruh buruk lagi. Itu bisa jadi romusha part 2",1,0
8747,Sifat Terburuk Pemerintah Pengangguran bertambah 2 juta UU Cilaka Omnibus Law dipaksakan ke rakyat Tidak pernah hadir di Sidang Umum PBB @UN  Manager yang sangat buruk terlihat dari gaya pemerintahan yg tidak terorganisir  https://t.co/YauvNv8ATF,1,0
8748,@tamanokome @baebyeleanor @tubirfess Apakah ini upaya pemerintah untuk mengalihkan isu omnibus law?🤣,0,0
8749,"Dengan jumlah penduduk yang semakin meningkat dan susah diatur ? Usaha apalagi yang harus di buat oleh Pemerintah?   BERKONTRIBUSILAH dan JANGAN BODOH !  Jongkok, Amblas, Remuk: Nasib Upah Pekerja di Bawah Omnibus Law  https://t.co/5EL9xZ1ArQ",1,0
8750,Dengan RUU Omnibus Law Perpajakan Pemerintah Memberikan Insentif Pajak Kepada Sektor Usaha Untuk Mendorong Perekonomian  https://t.co/YU00QHSAFg,0,1
8751,"maap ni yg dukung omnibus, knp duit pemerintah gadipake buat memperbaiki petani-petambak-peternak aja ya yg jelas2 cocok bgt di indonesia dan gabakal ada matinya (yaiyala manusia mana yg ga makan), malah lahannya buat dipake buat industri dgn dalih nyiptain lapangan kerja.",1,0
8752,skandal baru ini cuman settingan pemerintah buat nutupin omnibus law.,0,1
8753,Isu Zara eks.JKT48 semalam mungkin akal2an pemerintah supaya rakyat twitter melupakan rencana omnibus law-,1,0
8754,@angewwie apakah zara bekerjasama dengan pemerintah untuk membuat warga Twitter pecah dan tidak ada penolakan RUU PKS dan Omnibus Law?,0,0
8755,"Video grepe zara adalah settingan, ini akal akalan pemerintah biar rakyat twitter gak jadi protes omnibus law",1,0
8756,instastory zara adalah akal-akalan pemerintah agar pandangan publik bergeser dari omnibus law cipta kerja 🙈🙈,1,0
8757,"@rizkypriambadha Pemerintah ga perlu cari bahan buat ngalihin isu nya omnibus, karna netijen sudah ramai dan adu argumen disini.",1,1
8758,ini akal2an pemerintah biar rakyat twitter ga jadi protes omnibus law. apalagi ibunya zara dari PDIP 😝,1,0
8759,skandal zara ni akal-akalan pemerintah biar rakyat twitter ga protes omnibus law #jkw,0,0
8760,@angewwie Ini akal2an pemerintah biar rakyat twitter ga jadi protes omnibus law,0,1
8761,"Gk ngerti pemerintah tau gk si ada ruu yg bermasalah di omnibus law? Semangat bgt mau ngesahin kaya gk tau apa apa, kalo mau di sahin tinjau ulang dong revisi ruu yg bermasalah!!",1,0
8762,"@TirtoID dari semua lirikan tolak omnibus law, tidak ada yg pernah lirik kaum kami pengangguran, kenapa? #JegalOmnibusLaw cuma mikirin pekerja doang, persetan lah asumsi busuk kalian apalagi yg pake tiktok, gw udah nuntut ke pemerintah buka lapangan kerja, seenak kalian nolak2",1,0
8763,"@TsamaraDKI KAMI itu di bentuk sebagai wadah aspirasi rakyat akibat ketidakpercayaan pd pemerintah sdh sampe pd titik terendah,contoh soal omnibus law aja yg ngotot mau di lanjutkan pdhl sdh bgt banyak penolakan..   Oh ya,kalo mau buktiin menyelamatkan indonesia atau gak, anda dukung aja 😀",1,0
8764,"INDONESIA, Negara nya Para KORPORAT Merdeka nya Pemerintah NTT itu ketika mereka berhasil menggusur ruang hidup Masyarakat Adat Pubabu Merdeka nya Pemerintah Indonesia itu ketika mereka berhasil meloloskan Omnibus Law cilaka yang ramai ditolak oleh Rakyat. #SavePubabu  🎥fmnundip  https://t.co/1qyTq23kjF",1,0
8765,Buruh di Sumsel Tolak Omnibus Law : Pemerintah Undang investor Tapi Lalaikan Hak Rakyat  https://t.co/7gCbVqgtKz,0,1
8766,"@nessiejudge @komiktipe 1 lagi mba hampir lupa, dengan adanya omnibus law juga bisa melestarikan kemiskinan di indonesia mba, jadi masih percaya sama perintah yang tidak tegaa menolak omnibus lawa, owh ia undang2 minerba juga coba di pelajar biar sekalian menyeluruu, keberpihakan pemerintah itu kemana!",1,0
8767,"Serikat buruh dan pekerja tetap satu suara menolak Rancangan Undang-undang (RUU) Omnibus Law Cipta Kerja (Ciptaker). Meskipun, pemerintah menargetkan bahasan RUU Omnibus Law Ciptaker selesai dalam masa sidang paripurna tahun ini.  #SmartNews @CNNIndonesia",1,0
8768,Omnibus law adalah prioritas pemerintah saat ini dengan asumsi bounce back dapat diraih pasca omnibus law di implementasi,0,0
8769,Direktur Eksekutif Amnesty International Indonesia memberikan beberapa rekomendasi pihaknya kepada pemerintah maupun pimpinan dewan terkait soal nasib para pekerja di bawah Omnibus Law RUU Cipta Kerja. #KAMUHARUSTAU   https://t.co/bb9LLuhGhp,1,0
8770,"Repost from @rriprograma3 • Elemen buruh yang tergabung dalam berbagai serikat pekerja berharap agar draft Rancangan Undang-Undang (RUU) Cipta Kerja atau yang lebih dikenal Omnibus Law Ciptaker, versi pemerintah…  https://t.co/U7h01zpUs1",1,0
8771,perlindungan bagi UMKM telah disepakati oleh pemerintah dan DPR dalam omnibus law cipta kerja  https://t.co/IjpZ4bdcKn,0,1
8772,"[BREAKING] ""Kami tegas menolak Omnibus Law RUU Cipta Kerja. Seharusnya pemerintah fokus melindungi buruh dari ancaman pengusaha yang semena-mena, kekerasan seksual di tempat kerja, hingga keamanan sosial buruh."" kata Nining.",1,0
8773,"[BREAKING] ""Penyusunan Omnibus menunjukkan lemahnya komitmen Pemerintah Indonesia untuk memenuhi kewajibannya sebagai Negara Pihak ICCPR (Kovenan Internasional tentang Hak-Hak Sipil dan Politik), (cont.)-",1,0
8774,"[BREAKING] ""Permasalahan lainnya,Omnibus menambahkan Pasal 77A, memperbolehkan peningkatan durasi lembur sektor tertentu. Besaran kompensasi untuk jam kerja ekstra akan ditentukan oleh pemberi kerja melalui skema masa kerja ketimbang merujuk pada upah yang ditetapkan pemerintah.""",1,0
8775,#Baleg #OmnibusLaw #Ciptaker Tim Pemerintah: Omnibus Law Ciptaker subklaster penyederhanaan perizinan perusahaan  https://t.co/FFSz5zdfrq,0,1
8776,"Lima Kali Aksi Tolak Omnibus Law, Korak Sebut Pemerintah Masih Ngotot Laksanakan Draft  https://t.co/uVmokMrKll",0,0
8777,"@hsnstwan @GSadirin @03Kembara @ghanieierfan Omnibus Law belum legal, kelakuan kepala daerah yang pro penguasa sdh begini.  Jika Omnibus Legal maka negeri ini digadaikan/dijual, selain itu Pemerintah pusat memiliki kemampuan untuk memecat kepala daerah yang kontra penguasa🙃  Jangan² skr Omnibus Law sdh legal🙄",1,0
8778,"@AmberDonny menarik investasi bukan berarti harus mengambil kewenangan daerah karena itu terjmain dalam kosntitusi. RUU omnibus law tidak boleh nabrak konstitusi. kalau tetap dipaksakan, ya pemerintah, DPR dan seluruh lembaga terlibat penyusun omnibus law melanggar hukum, inkonstitusi.",1,0
8779,@WikiDPR #Baleg #OmnibusLaw #Ciptaker Tim Pemerintah : Omnibus Law Ciptaker subklaster pentederhanaan perizinan perusahaan  https://t.co/WO0bguZz09,0,1
8780,"@DorkyProd @amnestyindo @GerakanKolektif @KontraS @FraksiRakyat_ID @AksiLangsung Jadi diharap para pekerja dn pengusaha tdk negative thinking dlm menghadapi rencana pengesahan RUU Omnibus Law. Krn pemerintah sdh mempertimbangkannya dengan sangat matang, agar semua pihak diuntungkan. Draft-nya jg banyak tersebar di internet, shg memperlihatkn azas keterbukaan.  https://t.co/radyJ4xD1e",1,0
8781,@naam08186193 RUU Omnibus Law seharusnya didukung agar segera disahkan oleh pemerintah. Jika sudah resmi jd UU maka hukum ketenagakerjaan akan makin diperbaiki. Para pekerja akn mendapat haknya dn dilarng di-PHK jika sakit akibat kecelakaan kerja Serta izin usaha baru dipermudh oleh pemerintah  https://t.co/mII4yXbnP1,1,0
8782,"Percayakan kepada Pemerintah, karena RUU Omnibus Law adalah solusi untuk memulihkan perekonomian Indonesia pasca pandemi Covid-19",0,0
8783,Pemerintah perketat tenaga asing di RUU Omnibus Law Ciptaker #OmnibusLaw  https://t.co/2rDNSwAEPq,0,1
8784,Omnibus Law cipta kerja buka peluang kerja bagi 46 juta orang Indonesia . #nkri #jokowi #jokowimaarufamin #periodekedua #indonesiamaju #pemerintah #lawanhoax #kabinetkerjasemangatbaru #viralterkini #corona #covid19 #omnibuslaw #newnormal #politik  https://t.co/vtdZz7pUBs,0,1
8785,"saya bisnis gethuk. Modalnya singkong, untungnya menggiurkan. Omnibus law emang akal²an pengusaha dan pemerintah yg mau seenak udelnya.",0,1
8786,Nah ini apa jadinya kalau Omnibus Law nanti berhasil disahkan oleh Pemerintah?? Mau jd apa mereka? Makin terpuruk. Apa gak kasian?,0,0
8787,aku dukung omnibus law kalo pemerintah mau jadikan pembunuh dan kurir narkoba sebagai profesi legal amin,0,0
8788,"Pemerintah dan @DPR_RI Masih Ngeyel RUU Omnibus Law, KSPI Bakal Demo Besar-Besaran  https://t.co/jkF68QBsCy",0,1
8789,DPRD Makassar Minta Pemerintah Pusat Kaji Ulang Omnibus Law  https://t.co/UOgooxWkyZ,0,1
8790,Semoga Pemerintah🇮🇩  Presiden &amp; Legislatif  ⬇ BATALKAN OMNIBUS LAW  &amp; Rancangan Undang-Undang PANCASILA.   🇮🇩Buat ekonomi makin buruk.   🇮🇩Pintu masuk bangkitnya Komunis &amp; Indonesia bukan Negara bagian CHINA..... ❓❓❓,1,0
8791,"Pemerintah dan DPR Masih Ngeyel RUU Omnibus Law, KSPI Bakal Demo Besar-Besaran  Sebenarnya DPR Wakil Siapa Sih?  🤔🤪   https://t.co/IxUHunM4H8",1,0
8792,"Pemerintah dan DPR Masih Ngeyel RUU Omnibus Law, KSPI Bakal Demo Besar-Besaran  https://t.co/cQgM2nvDv3",0,1
8793,Usullll.debat terbuka antara ...perwakilan pemerintah ...dengan perwakilan dari serikat pekerja ...buka uu 13 ..2003...bandingkan dengan ruu omnibus klaster ketenaga kerjaan ......biar rakyat melihat ..segimana buasnya isi dari ruu cipta kerja menerkam para buruh,1,0
8794,"Pemerintah&amp;DPR-RI trs abaikan msukan&amp;protes Buruh erta klompok msyarakat trdampak. Omnibus Law RUU Cipta Kerja bukan klaster Ketenagakerjaan sj, tp semua klaster mrugikn rakyat, nyata mngurangi bahkn mnghilangkn hak rakyat. Bau busuk ketidak demokratisan tlah tercium sjak awal.  https://t.co/Q6x11uwP9l",1,0
8795,"Pemerintah dan DPR Masih Ngeyel RUU Omnibus Law, KSPI Bakal Demo Besar-Besaran - Follow @demokrasicoid   https://t.co/zY7bIDgM1o",0,1
8796,Sejumlah massa menggelar unjuk rasa menolak omnibus law atau RUU Cipta Kerja (Ciptaker) di depan DPRD Sumut. Massa meminta pemerintah fokus ke penanganan COVID-19. #Sumut #OmnibusLaw  https://t.co/fpE3R6TvLx,1,0
8797,"Meski manfaat dari omnibus law ini sudah disuarakan, namun tetap saja kelompok KAMI menganggap bahwa hal tersebut bukan merupakan upaya pemerintah dalam menyelamatkan bangsa.",0,0
8798,Ketika pemerintah sedang menggodok omnibus law sebagai upaya dalam mengatasi krisis ekonomi akibat pandemi. Kelompok KAMI justru hanya berkoar-koar tanpa menghadirkan solusi konkrit.,1,0
8799,"Aksi sepihak Pemerintah spt yg menimpa #MasyarakatAdat Pubabu akan lebih sering jika RUU Omnibus Law disahkan. Atas nama ""lapangan kerja"" wilayah2 adat akan dirampas.  Skrg Pubabu, besok akan ada ratusan kampung lain.  #SavePubabu #SahkanRUUMasyarakatAdat  #JegalOmnibusLaw  https://t.co/022DU30RMh",1,0
8800,"Pemerintah dan DPR Masih Ngeyel RUU Omnibus Law, KSPI Bakal Demo Besar-Besaran  https://t.co/8X7xy8IR47 lewat @Repelita",0,1
8801,"Pemerintah dan DPR Masih Ngeyel RUU Omnibus Law, ini Rencana KSPI  https://t.co/F5Ot9A1y9c",0,1
8802,@geloraco Sepertinya dpr dan pemerintah akan hancur berantakan jk ruu omnibus law gak jadi disetujui. Oleh krn itu mereka ngotot terus sampai hilang akal warasnya.,1,0
8803,"@Sahabat_Bangsa @RamliRizal dari awal juga sudah di kritik itu uu tapi pemerintah tetap putuskan. sama kaya uu ite, pasal penghinaan presiden dan sekarang omnibus law yang diprotes tapi kayaknya tetap lanjut",0,0
8804,"Wakil Rakyat dan Pemerintah Ndableg, buta dan tuli  tidak mau mendengarkan keinginan Rakyatnya, semua Element sudah Menolak Omnibus Law masih saja di bahas  #BergerakBersamaKAMI",1,0
8805,KSPI Akan Demo Besar-besaran Karena Pemerintah dan DPR Masih Ngeyel RUU Omnibus Law  https://t.co/PiE4JWyZm0,0,1
8806,"Pemerintah dan DPR Masih Ngeyel RUU Omnibus Law, KSPI Bakal Demo Besar-Besaran | Berita7  https://t.co/9A2dG4kHwb",0,1
8807,"Keras! KSPI Bakal Demo Besar-Besaran Jika Pemerintah serta DPR Masih Ngeyel RUU Omnibus Law,   https://t.co/fWsOQRamW8",0,1
8808,Mengapa pemerintah/wakil rakyat terus ngotot dengan omnibus law? Karena 75% orang dipemerintahan/wakil rakyat adalah pengusaha besar.  coba amatilah dengan seksama. Mudah2an semua bisa membuka mata dan melihat. #TolakOmnibusLaw  #savejrx,1,0
8809,"@KiaraIndonesia Salah satu perlindungan omnibus law terhadap pekerja adalah melindungi pekerja dari PHK. Harusnya kita berpikir jernih dan tidak mudah terprovokasi oleh orang yang tidak suka dengan pemerintah, RUU Omnibus law untuk kemajuan ekonomi pekerja dan UMKM.  https://t.co/wZdPrsufBK",1,0
8810,"8. OMNIBUS LAW &amp; Rancangan Undang-Undang PANCASILA akan dilegalkan tahun 2020. 🚨 🆘 OMNIBUS LAW akan buat media,  jurnalis &amp; aktivis Diam 🔇tidak bisa kritik Pemerintah lagi.  🆘",1,0
8811,"5.Rakyat banyak yang Demontrasi OMNIBUS LAW,  Pemerintah Bayar Artis untuk Kampanyekan OMNIBUS LAW.  ⬇ ⬇",0,1
8812,"DPR dan Pemerintah  Hentikan Provokasi Rakyat di Tengah Pandemi, Batalkan Omnibus Law!  https://t.co/NcGzZ9Tgvr",0,1
8813,75 tahun merdeka dan yang dibahas pemerintah kita saat ini adalah Omnibus Law. Tragic...,0,1
8814,"@wu_dat_be @_MadeInHeaven__ @keyluvee @eMbahNyutz @tempodotco Ambil advertorial boleh"" aja, gadak yg ngelarang. Tapi gausah jga sampe secara tajam ngebahas influencer yg dibayar buat ngiklanin RUU Omnibus Law. Dua""nya sama disponsori, yg satu pemerintah, yg satu korporat. Jadi jangam ngeludahi orng, klo abs tu dijilat lgi ludahnya.",1,0
8815,jadi kalau pemerintah mau pasang iklan soal omnibus law lewat @tempodotco berapa tarifnya?,0,1
8816,"OMNIBUS LAW PERMUDAH PERIZINAN EKSPOR, PRODUK LOKAL MENDUNIA   RUU CIPTA KERJA PASAL 101 AYAT 11) 11E Pemerintah Pusat mempermudah dan mengederhanakan proses pendaftaran dan pembiayaan Hak atas Kekayaan Intelektual. kemudahan impor bahan baku dan bahan penolong industri.  https://t.co/MTdh9hlR2e",1,0
8817,"Artis Promosikan Omnibus Law Cipta Kerja, Pemerintah Dinilai Tak Etis  https://t.co/JJV99fUJhe",0,0
8818,"Pesohor Kampanyekan Omnibus Law, Pengamat: Pemerintah Lakukan Malpraktik Perumusan Kebijakan Publik  https://t.co/IhmRr9o5hA lewat @Repelita",0,0
8819,"@FraksiRakyat_ID Duhh mereka kan sengaja, karena mereka dibayar pemerintah dalam rangka memperlancar omnibus law",0,1
8820,"@collegemenfess Mau kuliah, ada wamil. Mau lngsung kerja, tpi ada omnibus law yg jelas² mengurangi kesempatan kerja wni. Lama² minta insentif aja kali yak ke pemerintah. Wkwk",1,0
8821,"Bayar Buzzer Demi Omnibus Law, Pemerintah Dinilai Susahkan Citra Artis   https://t.co/gzLv60e3FF  Ketua Departemen Kebijakan Publik BMI Lency Pramono mengatakan, melibatkan artis utk yakinkan masyarakat soal #omnibuslaw adalah upaya pemerintah meredupkan citra artis.   #BMI  https://t.co/1vLyy8Eq6a",1,0
